"REF_DATE","GEO","DGUID","Radio station format","Audience occupation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","","Other radio station formats","Professional","Percent","239","units","0","v28466061","1.10.14","4.3","","","","1"
"2004","Canada","","Other radio station formats","Not working","Percent","239","units","0","v28466062","1.10.15","3.4","","","","1"
"2004","Canada","","Other radio station formats","Occupation unknown","Percent","239","units","0","v28466066","1.10.19","5.1","","","","1"
"2004","Canada","","Sports radio format","General labourer","Percent","239","units","0","v28466067","1.11.1","0.6","","","","1"
"2004","Canada","","Sports radio format","Service industry worker","Percent","239","units","0","v28466068","1.11.2","0.1","","","","1"
"2004","Canada","","Sports radio format","Farmer, farm worker","Percent","239","units","0","v28466069","1.11.3","0.5","","","","1"
"2004","Canada","","Sports radio format","Fisheries worker","Percent","239","units","0","v28466070","1.11.4","0.7","","","","1"
"2004","Canada","","Sports radio format","Skilled tradesperson","Percent","239","units","0","v28466071","1.11.5","0.6","","","","1"
"2004","Canada","","Sports radio format","Skilled service worker","Percent","239","units","0","v28466072","1.11.6","0.4","","","","1"
"2004","Canada","","Sports radio format","Technical worker","Percent","239","units","0","v28466073","1.11.7","0.7","","","","1"
"2004","Canada","","Sports radio format","Clerical and related worker","Percent","239","units","0","v28466074","1.11.8","1.0","","","","1"
"2004","Canada","","Sports radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466075","1.11.9","2.6","","","","1"
"2004","Canada","","Sports radio format","Sales worker","Percent","239","units","0","v28466076","1.11.10","2.6","","","","1"
"2004","Canada","","Sports radio format","Middle manager","Percent","239","units","0","v28466077","1.11.11","1.5","","","","1"
"2004","Canada","","Sports radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466078","1.11.12","1.6","","","","1"
"2004","Canada","","Sports radio format","Senior manager or executive","Percent","239","units","0","v28466079","1.11.13","2.5","","","","1"
"2004","Canada","","Sports radio format","Professional","Percent","239","units","0","v28466080","1.11.14","1.3","","","","1"
"2004","Canada","","Sports radio format","Not working","Percent","239","units","0","v28466081","1.11.15","0.4","","","","1"
"2004","Canada","","Sports radio format","Occupation unknown","Percent","239","units","0","v28466085","1.11.19","0.6","","","","1"
"2004","Canada","","Talk radio format","General labourer","Percent","239","units","0","v28466086","1.12.1","6.7","","","","1"
"2004","Canada","","Talk radio format","Service industry worker","Percent","239","units","0","v28466087","1.12.2","8.4","","","","1"
"2004","Canada","","Talk radio format","Farmer, farm worker","Percent","239","units","0","v28466088","1.12.3","6.1","","","","1"
"2004","Canada","","Talk radio format","Fisheries worker","Percent","239","units","0","v28466089","1.12.4","9.5","","","","1"
"2004","Canada","","Talk radio format","Skilled tradesperson","Percent","239","units","0","v28466090","1.12.5","7.4","","","","1"
"2004","Canada","","Talk radio format","Skilled service worker","Percent","239","units","0","v28466091","1.12.6","5.4","","","","1"
"2004","Canada","","Talk radio format","Technical worker","Percent","239","units","0","v28466092","1.12.7","7.2","","","","1"
"2004","Canada","","Talk radio format","Clerical and related worker","Percent","239","units","0","v28466093","1.12.8","7.2","","","","1"
"2004","Canada","","Talk radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466094","1.12.9","11.0","","","","1"
"2004","Canada","","Talk radio format","Sales worker","Percent","239","units","0","v28466095","1.12.10","6.1","","","","1"
"2004","Canada","","Talk radio format","Middle manager","Percent","239","units","0","v28466096","1.12.11","7.6","","","","1"
"2004","Canada","","Talk radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466097","1.12.12","9.9","","","","1"
"2004","Canada","","Talk radio format","Senior manager or executive","Percent","239","units","0","v28466098","1.12.13","13.4","","","","1"
"2004","Canada","","Talk radio format","Professional","Percent","239","units","0","v28466099","1.12.14","8.4","","","","1"
"2004","Canada","","Talk radio format","Not working","Percent","239","units","0","v28466100","1.12.15","16.8","","","","1"
"2004","Canada","","Talk radio format","Occupation unknown","Percent","239","units","0","v28466104","1.12.19","14.3","","","","1"
"2004","Canada","","United States radio stations","General labourer","Percent","239","units","0","v28466105","1.13.1","3.8","","","","1"
"2004","Canada","","United States radio stations","Service industry worker","Percent","239","units","0","v28466106","1.13.2","1.5","","","","1"
"2004","Canada","","United States radio stations","Farmer, farm worker","Percent","239","units","0","v28466107","1.13.3","3.3","","","","1"
"2004","Canada","","United States radio stations","Fisheries worker","Percent","239","units","0","v28466108","1.13.4","2.4","","","","1"
"2004","Canada","","United States radio stations","Skilled tradesperson","Percent","239","units","0","v28466109","1.13.5","3.1","","","","1"
"2004","Canada","","United States radio stations","Skilled service worker","Percent","239","units","0","v28466110","1.13.6","2.4","","","","1"
"2004","Canada","","United States radio stations","Technical worker","Percent","239","units","0","v28466111","1.13.7","2.5","","","","1"
"2004","Canada","","United States radio stations","Clerical and related worker","Percent","239","units","0","v28466112","1.13.8","3.4","","","","1"
"2004","Canada","","United States radio stations","Artistic, literary, recreational worker","Percent","239","units","0","v28466113","1.13.9","2.9","","","","1"
"2004","Canada","","United States radio stations","Sales worker","Percent","239","units","0","v28466114","1.13.10","3.2","","","","1"
"2004","Canada","","United States radio stations","Middle manager","Percent","239","units","0","v28466115","1.13.11","3.4","","","","1"
"2004","Canada","","United States radio stations","Store owner, self employed, contractor","Percent","239","units","0","v28466116","1.13.12","3.0","","","","1"
"2004","Canada","","United States radio stations","Senior manager or executive","Percent","239","units","0","v28466117","1.13.13","2.5","","","","1"
"2004","Canada","","United States radio stations","Professional","Percent","239","units","0","v28466118","1.13.14","3.0","","","","1"
"2004","Canada","","United States radio stations","Not working","Percent","239","units","0","v28466119","1.13.15","2.7","","","","1"
"2004","Canada","","United States radio stations","Occupation unknown","Percent","239","units","0","v28466123","1.13.19","3.1","","","","1"
"2005","Canada","","Adult contemporary music","General labourer","Percent","239","units","0","v28465877","1.1.1","21.8","","","","1"
"2005","Canada","","Adult contemporary music","Service industry worker","Percent","239","units","0","v28465878","1.1.2","20.9","","","","1"
"2005","Canada","","Adult contemporary music","Farmer, farm worker","Percent","239","units","0","v28465879","1.1.3","30.4","","","","1"
"2005","Canada","","Adult contemporary music","Fisheries worker","Percent","239","units","0","v28465880","1.1.4","17.5","","","","1"
"2005","Canada","","Adult contemporary music","Skilled tradesperson","Percent","239","units","0","v28465881","1.1.5","27.6","","","","1"
"2005","Canada","","Adult contemporary music","Skilled service worker","Percent","239","units","0","v28465882","1.1.6","40.1","","","","1"
"2005","Canada","","Adult contemporary music","Technical worker","Percent","239","units","0","v28465883","1.1.7","26.7","","","","1"
"2005","Canada","","Adult contemporary music","Clerical and related worker","Percent","239","units","0","v28465884","1.1.8","16.3","","","","1"
"2005","Canada","","Adult contemporary music","Artistic, literary, recreational worker","Percent","239","units","0","v28465885","1.1.9","28.7","","","","1"
"2005","Canada","","Adult contemporary music","Sales worker","Percent","239","units","0","v28465886","1.1.10","17.8","","","","1"
"2005","Canada","","Adult contemporary music","Middle manager","Percent","239","units","0","v28465887","1.1.11","31.0","","","","1"
"2005","Canada","","Adult contemporary music","Store owner, self employed, contractor","Percent","239","units","0","v28465888","1.1.12","24.0","","","","1"
"2005","Canada","","Adult contemporary music","Senior manager or executive","Percent","239","units","0","v28465889","1.1.13","28.3","","","","1"
"2005","Canada","","Adult contemporary music","Professional","Percent","239","units","0","v28465890","1.1.14","25.7","","","","1"
"2005","Canada","","Adult contemporary music","Not working","Percent","239","units","0","v28465891","1.1.15","23.1","","","","1"
"2005","Canada","","Adult contemporary music","Occupation unknown","Percent","239","units","0","v28465895","1.1.19","21.2","","","","1"
"2005","Canada","","Album-oriented-rock music","General labourer","Percent","239","units","0","v28465896","1.2.1","13.1","","","","1"
"2005","Canada","","Album-oriented-rock music","Service industry worker","Percent","239","units","0","v28465897","1.2.2","4.2","","","","1"
"2005","Canada","","Album-oriented-rock music","Farmer, farm worker","Percent","239","units","0","v28465898","1.2.3","6.7","","","","1"
"2005","Canada","","Album-oriented-rock music","Fisheries worker","Percent","239","units","0","v28465899","1.2.4","5.6","","","","1"
"2005","Canada","","Album-oriented-rock music","Skilled tradesperson","Percent","239","units","0","v28465900","1.2.5","6.5","","","","1"
"2005","Canada","","Album-oriented-rock music","Skilled service worker","Percent","239","units","0","v28465901","1.2.6","4.1","","","","1"
"2005","Canada","","Album-oriented-rock music","Technical worker","Percent","239","units","0","v28465902","1.2.7","7.8","","","","1"
"2005","Canada","","Album-oriented-rock music","Clerical and related worker","Percent","239","units","0","v28465903","1.2.8","11.6","","","","1"
"2005","Canada","","Album-oriented-rock music","Artistic, literary, recreational worker","Percent","239","units","0","v28465904","1.2.9","6.1","","","","1"
"2005","Canada","","Album-oriented-rock music","Sales worker","Percent","239","units","0","v28465905","1.2.10","4.8","","","","1"
"2005","Canada","","Album-oriented-rock music","Middle manager","Percent","239","units","0","v28465906","1.2.11","6.5","","","","1"
"2005","Canada","","Album-oriented-rock music","Store owner, self employed, contractor","Percent","239","units","0","v28465907","1.2.12","5.8","","","","1"
"2005","Canada","","Album-oriented-rock music","Senior manager or executive","Percent","239","units","0","v28465908","1.2.13","3.4","","","","1"
"2005","Canada","","Album-oriented-rock music","Professional","Percent","239","units","0","v28465909","1.2.14","4.8","","","","1"
"2005","Canada","","Album-oriented-rock music","Not working","Percent","239","units","0","v28465910","1.2.15","3.3","","","","1"
"2005","Canada","","Album-oriented-rock music","Occupation unknown","Percent","239","units","0","v28465914","1.2.19","3.7","","","","1"
"2005","Canada","","Canadian Broadcasting Corporation (CBC)","General labourer","Percent","239","units","0","v28465915","1.3.1","1.9","","","","1"
"2005","Canada","","Canadian Broadcasting Corporation (CBC)","Service industry worker","Percent","239","units","0","v28465916","1.3.2","2.9","","","","1"
"2005","Canada","","Canadian Broadcasting Corporation (CBC)","Farmer, farm worker","Percent","239","units","0","v28465917","1.3.3","3.6","","","","1"
"2005","Canada","","Canadian Broadcasting Corporation (CBC)","Fisheries worker","Percent","239","units","0","v28465918","1.3.4","2.9","","","","1"
